,level_0,index,close,high,low,open,s,t,v
13988,11,2016-12-11 11:00:00,763.05,766.88,761.4,766.49,ok,1481421600.0,576490.0
13989,10,2016-12-11 10:00:00,766.49,768.0,765.57,767.34,ok,1481418000.0,124541.0
13990,9,2016-12-11 09:00:00,767.34,773.15,761.45,773.14,ok,1481414400.0,1181991.0
13991,8,2016-12-11 08:00:00,773.14,773.68,772.39,773.68,ok,1481410800.0,147801.0
13992,7,2016-12-11 07:00:00,773.68,774.9,773.68,774.9,ok,1481407200.0,47212.0
13993,6,2016-12-11 06:00:00,774.9,775.25,774.49,774.92,ok,1481403600.0,18981.0
13994,5,2016-12-11 05:00:00,774.92,775.39,773.93,773.87,ok,1481400000.0,13663.0
13995,4,2016-12-11 04:00:00,773.87,774.26,773.17,773.52,ok,1481396400.0,8278.0
13996,3,2016-12-11 03:00:00,773.52,775.26,773.16,774.5,ok,1481392800.0,130271.0
13997,2,2016-12-11 02:00:00,774.5,777.73,773.54,776.06,ok,1481389200.0,431688.0
13998,1,2016-12-11 01:00:00,776.06,776.92,773.81,775.59,ok,1481385600.0,212160.0
13999,0,2016-12-11 00:00:00,775.59,776.87,774.94,775.43,ok,1481382000.0,145351.0
14000,49,2016-12-10 23:00:00,775.43,775.68,773.91,773.45,ok,1481378400.0,81172.0
14001,48,2016-12-10 22:00:00,773.45,775.75,773.45,774.55,ok,1481374800.0,57578.0
14002,47,2016-12-10 21:00:00,774.55,777.73,772.7,772.98,ok,1481371200.0,279138.0
14003,46,2016-12-10 20:00:00,772.98,774.38,772.95,774.41,ok,1481367600.0,47070.0
14004,45,2016-12-10 19:00:00,774.41,774.47,772.1,772.1,ok,1481364000.0,40749.0
14005,44,2016-12-10 18:00:00,772.1,774.02,772.0,772.68,ok,1481360400.0,45829.0
14006,43,2016-12-10 17:00:00,772.68,773.06,771.43,770.95,ok,1481356800.0,41537.0
14007,42,2016-12-10 16:00:00,770.95,774.75,770.95,773.75,ok,1481353200.0,193821.0
14008,41,2016-12-10 15:00:00,773.75,774.28,772.77,772.59,ok,1481349600.0,73068.0
14009,40,2016-12-10 14:00:00,772.59,772.8,772.56,773.0,ok,1481346000.0,21528.0
14010,39,2016-12-10 13:00:00,773.0,773.91,772.76,773.18,ok,1481342400.0,70782.0
14011,38,2016-12-10 12:00:00,773.18,773.46,772.01,772.29,ok,1481338800.0,46138.0
14012,37,2016-12-10 11:00:00,772.29,773.17,771.64,773.4,ok,1481335200.0,159049.0
14013,36,2016-12-10 10:00:00,773.4,773.47,770.31,770.41,ok,1481331600.0,182099.0
14014,35,2016-12-10 09:00:00,770.41,770.69,769.75,769.81,ok,1481328000.0,26235.0
14015,34,2016-12-10 08:00:00,769.81,770.3,769.43,770.12,ok,1481324400.0,56157.0
14016,33,2016-12-10 07:00:00,770.12,770.14,768.84,769.19,ok,1481320800.0,81684.0
14017,32,2016-12-10 06:00:00,769.19,769.42,768.91,768.91,ok,1481317200.0,14944.0
14018,31,2016-12-10 05:00:00,768.91,769.14,768.64,768.66,ok,1481313600.0,12443.0
14019,30,2016-12-10 04:00:00,768.66,770.19,768.66,769.87,ok,1481310000.0,60930.0
14020,29,2016-12-10 03:00:00,769.87,770.16,768.61,769.1,ok,1481306400.0,63831.0
14021,28,2016-12-10 02:00:00,769.1,769.1,768.72,768.74,ok,1481302800.0,21202.0
14022,27,2016-12-10 01:00:00,768.74,769.99,768.06,769.73,ok,1481299200.0,163979.0
14023,26,2016-12-10 00:00:00,769.73,771.62,769.73,769.9,ok,1481295600.0,46321.0
14024,25,2016-12-09 23:00:00,769.9,773.36,769.4,770.78,ok,1481292000.0,329701.0
14025,24,2016-12-09 22:00:00,770.78,771.76,770.3,771.36,ok,1481288400.0,65736.0
14026,23,2016-12-09 21:00:00,771.36,771.64,769.24,769.21,ok,1481284800.0,72834.0
14027,22,2016-12-09 20:00:00,769.21,770.37,769.1,769.62,ok,1481281200.0,15398.0
14028,21,2016-12-09 19:00:00,769.62,772.41,768.98,772.0,ok,1481277600.0,164537.0
14029,20,2016-12-09 18:00:00,772.0,773.0,768.26,769.45,ok,1481274000.0,364322.0
14030,19,2016-12-09 17:00:00,769.45,770.0,768.17,769.33,ok,1481270400.0,129995.0
14031,18,2016-12-09 16:00:00,769.33,769.33,766.15,766.62,ok,1481266800.0,225770.0
14032,17,2016-12-09 15:00:00,766.62,767.79,765.96,766.95,ok,1481263200.0,190489.0
14033,16,2016-12-09 14:00:00,766.95,769.13,766.0,768.28,ok,1481259600.0,151268.0
14034,15,2016-12-09 13:00:00,768.28,769.34,765.99,765.66,ok,1481256000.0,106733.0
14035,14,2016-12-09 12:00:00,765.66,766.23,764.83,766.33,ok,1481252400.0,83485.0
14036,13,2016-12-09 11:00:00,766.33,767.25,766.25,766.57,ok,1481248800.0,56029.0
14037,12,2016-12-09 10:00:00,766.57,767.32,766.22,766.72,ok,1481245200.0,18814.0
14038,11,2016-12-09 09:00:00,766.72,766.72,765.36,765.01,ok,1481241600.0,63188.0
14039,10,2016-12-09 08:00:00,765.01,768.24,764.46,768.34,ok,1481238000.0,230841.0
14040,9,2016-12-09 07:00:00,768.34,769.35,768.24,768.64,ok,1481234400.0,56222.0
14041,8,2016-12-09 06:00:00,768.64,771.25,768.31,769.29,ok,1481230800.0,279688.0
14042,7,2016-12-09 05:00:00,769.29,769.36,768.85,769.34,ok,1481227200.0,11740.0
14043,6,2016-12-09 04:00:00,769.34,769.35,768.5,768.54,ok,1481223600.0,44373.0
14044,5,2016-12-09 03:00:00,768.54,769.29,767.42,769.3,ok,1481220000.0,63408.0
14045,4,2016-12-09 02:00:00,769.3,770.45,768.28,769.43,ok,1481216400.0,42560.0
14046,3,2016-12-09 01:00:00,769.43,770.25,769.08,770.33,ok,1481212800.0,18442.0
14047,2,2016-12-09 00:00:00,770.33,770.33,767.7,768.57,ok,1481209200.0,38740.0
14048,1,2016-12-08 23:00:00,768.57,771.5,766.22,771.6,ok,1481205600.0,411278.0
14049,0,2016-12-08 22:00:00,771.6,771.6,768.35,769.17,ok,1481202000.0,176518.0
14050,49,2016-12-08 21:00:00,769.17,771.5,768.11,771.5,ok,1481198400.0,244273.0
14051,48,2016-12-08 20:00:00,771.5,772.45,767.82,767.65,ok,1481194800.0,392469.0
14052,47,2016-12-08 19:00:00,767.65,769.0,765.92,765.99,ok,1481191200.0,381216.0
14053,46,2016-12-08 18:00:00,765.99,766.2,764.8,764.81,ok,1481187600.0,143373.0
14054,45,2016-12-08 17:00:00,764.81,764.81,764.04,764.59,ok,1481184000.0,83296.0
14055,44,2016-12-08 16:00:00,764.59,764.75,762.96,762.97,ok,1481180400.0,102419.0
14056,43,2016-12-08 15:00:00,762.97,764.03,762.12,764.39,ok,1481176800.0,17813.0
14057,42,2016-12-08 14:00:00,764.39,764.79,764.38,764.44,ok,1481173200.0,17345.0
14058,41,2016-12-08 13:00:00,764.44,764.81,762.74,762.89,ok,1481169600.0,47756.0
14059,40,2016-12-08 12:00:00,762.89,762.89,761.85,761.8,ok,1481166000.0,41887.0
14060,39,2016-12-08 11:00:00,761.8,761.8,760.38,761.39,ok,1481162400.0,91997.0
14061,38,2016-12-08 10:00:00,761.39,762.97,761.38,762.67,ok,1481158800.0,112736.0
14062,37,2016-12-08 09:00:00,762.67,763.69,762.38,762.96,ok,1481155200.0,122390.0
14063,36,2016-12-08 08:00:00,762.96,766.08,762.55,766.07,ok,1481151600.0,226945.0
14064,35,2016-12-08 07:00:00,766.07,766.09,765.22,765.33,ok,1481148000.0,61575.0
14065,34,2016-12-08 06:00:00,765.33,768.0,764.71,767.99,ok,1481144400.0,167255.0
14066,33,2016-12-08 05:00:00,767.99,768.96,766.76,766.45,ok,1481140800.0,177373.0
14067,32,2016-12-08 04:00:00,766.45,767.31,766.45,767.25,ok,1481137200.0,107601.0
14068,31,2016-12-08 03:00:00,767.25,768.75,762.0,762.0,ok,1481133600.0,435558.0
14069,30,2016-12-08 02:00:00,762.0,762.39,762.0,762.43,ok,1481130000.0,53159.0
14070,29,2016-12-08 01:00:00,762.43,763.0,761.77,762.0,ok,1481126400.0,82000.0
14071,28,2016-12-08 00:00:00,762.0,762.05,760.97,761.5,ok,1481122800.0,92244.0
14072,27,2016-12-07 23:00:00,761.5,762.39,760.26,762.62,ok,1481119200.0,240751.0
14073,26,2016-12-07 22:00:00,762.62,762.99,761.62,761.62,ok,1481115600.0,280595.0
14074,25,2016-12-07 21:00:00,761.62,762.57,761.28,760.62,ok,1481112000.0,88357.0
14075,24,2016-12-07 20:00:00,760.62,761.5,759.53,760.25,ok,1481108400.0,278670.0
14076,23,2016-12-07 19:00:00,760.25,761.5,758.35,760.07,ok,1481104800.0,176076.0
14077,22,2016-12-07 18:00:00,760.07,761.75,754.95,754.95,ok,1481101200.0,242136.0
14078,21,2016-12-07 17:00:00,754.95,754.95,753.67,753.95,ok,1481097600.0,24539.0
14079,20,2016-12-07 16:00:00,753.95,754.64,752.56,752.56,ok,1481094000.0,46373.0
14080,19,2016-12-07 15:00:00,752.56,755.06,752.18,752.18,ok,1481090400.0,294471.0
14081,18,2016-12-07 14:00:00,752.18,756.16,751.0,755.0,ok,1481086800.0,484686.0
14082,17,2016-12-07 13:00:00,755.0,758.32,755.0,758.72,ok,1481083200.0,107520.0
14083,16,2016-12-07 12:00:00,758.72,758.78,757.87,758.16,ok,1481079600.0,47707.0
14084,15,2016-12-07 11:00:00,758.16,758.76,757.83,758.7,ok,1481076000.0,50742.0
14085,14,2016-12-07 10:00:00,758.7,758.95,758.7,758.9,ok,1481072400.0,32320.0
14086,13,2016-12-07 09:00:00,758.9,759.11,758.07,758.01,ok,1481068800.0,38408.0
14087,12,2016-12-07 08:00:00,758.01,759.31,757.6,758.57,ok,1481065200.0,66613.0
14088,11,2016-12-07 07:00:00,758.57,758.91,754.96,755.0,ok,1481061600.0,437435.0
14089,10,2016-12-07 06:00:00,755.0,755.93,754.11,755.81,ok,1481058000.0,159247.0
14090,9,2016-12-07 05:00:00,755.81,755.82,753.02,754.44,ok,1481054400.0,122119.0
14091,8,2016-12-07 04:00:00,754.44,755.19,751.55,751.98,ok,1481050800.0,416029.0
14092,7,2016-12-07 03:00:00,751.98,753.79,750.83,753.05,ok,1481047200.0,342844.0
14093,6,2016-12-07 02:00:00,753.05,755.19,752.56,755.39,ok,1481043600.0,82156.0
14094,5,2016-12-07 01:00:00,755.39,757.83,754.61,757.8,ok,1481040000.0,141035.0
14095,4,2016-12-07 00:00:00,757.8,757.87,756.29,757.94,ok,1481036400.0,103028.0
14096,3,2016-12-06 23:00:00,757.94,757.94,756.82,756.05,ok,1481032800.0,56083.0
14097,2,2016-12-06 22:00:00,756.05,756.05,755.1,756.01,ok,1481029200.0,58051.0
14098,1,2016-12-06 21:00:00,756.01,757.19,755.89,757.92,ok,1481025600.0,108991.0
14099,0,2016-12-06 20:00:00,757.92,757.92,756.43,757.0,ok,1481022000.0,29413.0
14100,49,2016-12-06 19:00:00,757.0,757.0,755.54,756.38,ok,1481018400.0,198934.0
14101,48,2016-12-06 18:00:00,756.38,756.98,753.32,753.0,ok,1481014800.0,93012.0
14102,47,2016-12-06 17:00:00,753.0,753.0,750.9,753.02,ok,1481011200.0,20435.0
14103,46,2016-12-06 16:00:00,753.02,753.18,751.74,752.4,ok,1481007600.0,33317.0
14104,45,2016-12-06 15:00:00,752.4,752.4,750.72,751.77,ok,1481004000.0,30596.0
14105,44,2016-12-06 14:00:00,751.77,752.77,751.28,752.35,ok,1481000400.0,32410.0
14106,43,2016-12-06 13:00:00,752.35,754.04,749.32,754.04,ok,1480996800.0,294926.0
14107,42,2016-12-06 12:00:00,754.04,754.04,753.04,753.86,ok,1480993200.0,55320.0
14108,41,2016-12-06 11:00:00,753.86,758.78,753.86,755.98,ok,1480989600.0,162082.0
14109,40,2016-12-06 10:00:00,755.98,756.0,752.32,754.68,ok,1480986000.0,190216.0
14110,39,2016-12-06 09:00:00,754.68,755.34,750.3,750.46,ok,1480982400.0,238618.0
14111,38,2016-12-06 08:00:00,750.46,753.9,750.46,753.89,ok,1480978800.0,302324.0
14112,37,2016-12-06 07:00:00,753.89,756.26,753.89,754.62,ok,1480975200.0,117443.0
14113,36,2016-12-06 06:00:00,754.62,756.7,752.59,752.66,ok,1480971600.0,246201.0
14114,35,2016-12-06 05:00:00,752.66,753.74,752.37,753.12,ok,1480968000.0,56072.0
14115,34,2016-12-06 04:00:00,753.12,753.2,751.15,752.75,ok,1480964400.0,133163.0
14116,33,2016-12-06 03:00:00,752.75,753.0,752.15,752.44,ok,1480960800.0,128959.0
14117,32,2016-12-06 02:00:00,752.44,754.71,751.6,752.06,ok,1480957200.0,237837.0
14118,31,2016-12-06 01:00:00,752.06,754.01,751.6,754.34,ok,1480953600.0,147833.0
14119,30,2016-12-06 00:00:00,754.34,754.84,748.79,748.57,ok,1480950000.0,566964.0
14120,29,2016-12-05 23:00:00,748.57,749.69,745.79,745.8,ok,1480946400.0,328900.0
14121,28,2016-12-05 22:00:00,745.8,747.29,744.63,744.65,ok,1480942800.0,275480.0
14122,27,2016-12-05 21:00:00,744.65,748.11,740.0,745.87,ok,1480939200.0,667366.0
14123,26,2016-12-05 20:00:00,745.87,750.49,743.0,750.5,ok,1480935600.0,620028.0
14124,25,2016-12-05 19:00:00,750.5,752.71,750.0,753.2,ok,1480932000.0,128448.0
14125,24,2016-12-05 18:00:00,753.2,754.36,751.83,753.35,ok,1480928400.0,54573.0
14126,23,2016-12-05 17:00:00,753.35,754.92,753.33,754.5,ok,1480924800.0,82401.0
14127,22,2016-12-05 16:00:00,754.5,755.51,750.75,752.25,ok,1480921200.0,393428.0
14128,21,2016-12-05 15:00:00,752.25,753.52,747.18,750.0,ok,1480917600.0,389988.0
14129,20,2016-12-05 14:00:00,750.0,755.6,743.0,752.97,ok,1480914000.0,963423.0
14130,19,2016-12-05 13:00:00,752.97,762.06,752.66,759.73,ok,1480910400.0,450233.0
14131,18,2016-12-05 12:00:00,759.73,762.89,759.71,761.99,ok,1480906800.0,195063.0
14132,17,2016-12-05 11:00:00,761.99,763.61,760.29,764.05,ok,1480903200.0,273213.0
14133,16,2016-12-05 10:00:00,764.05,768.93,763.11,766.37,ok,1480899600.0,369016.0
14134,15,2016-12-05 09:00:00,766.37,772.06,765.77,771.9,ok,1480896000.0,597770.0
14135,14,2016-12-05 08:00:00,771.9,772.06,764.48,765.88,ok,1480892400.0,867519.0
14136,13,2016-12-05 07:00:00,765.88,766.0,763.99,763.89,ok,1480888800.0,192424.0
14137,12,2016-12-05 06:00:00,763.89,765.93,763.47,765.95,ok,1480885200.0,143595.0
14138,11,2016-12-05 05:00:00,765.95,765.95,763.11,763.49,ok,1480881600.0,124243.0
14139,10,2016-12-05 04:00:00,763.49,763.93,761.84,762.01,ok,1480878000.0,39644.0
14140,9,2016-12-05 03:00:00,762.01,765.32,761.45,764.0,ok,1480874400.0,164695.0
14141,8,2016-12-05 02:00:00,764.0,764.67,764.0,764.19,ok,1480870800.0,32973.0
14142,7,2016-12-05 01:00:00,764.19,764.98,764.11,764.0,ok,1480867200.0,35030.0
14143,6,2016-12-05 00:00:00,764.0,765.47,764.0,765.37,ok,1480863600.0,29066.0
14144,5,2016-12-04 23:00:00,765.37,768.22,765.37,765.95,ok,1480860000.0,87149.0
14145,4,2016-12-04 22:00:00,765.95,767.21,762.43,765.5,ok,1480856400.0,221148.0
14146,3,2016-12-04 21:00:00,765.5,767.94,762.68,763.14,ok,1480852800.0,162021.0
14147,2,2016-12-04 20:00:00,763.14,764.07,760.68,761.08,ok,1480849200.0,203620.0
14148,1,2016-12-04 19:00:00,761.08,762.89,760.45,761.91,ok,1480845600.0,58387.0
14149,0,2016-12-04 18:00:00,761.91,761.99,761.68,761.69,ok,1480842000.0,18924.0
14150,49,2016-12-04 17:00:00,761.69,762.57,760.76,762.75,ok,1480838400.0,116142.0
14151,48,2016-12-04 16:00:00,762.75,762.75,761.55,762.47,ok,1480834800.0,17975.0
14152,47,2016-12-04 15:00:00,762.47,763.8,761.44,763.27,ok,1480831200.0,44334.0
14153,46,2016-12-04 14:00:00,763.27,764.87,763.27,764.98,ok,1480827600.0,7330.0
14154,45,2016-12-04 13:00:00,764.98,765.01,764.22,763.99,ok,1480824000.0,10010.0
14155,44,2016-12-04 12:00:00,763.99,765.4,763.99,765.0,ok,1480820400.0,168770.0
14156,43,2016-12-04 11:00:00,765.0,765.01,762.73,763.01,ok,1480816800.0,295722.0
14157,42,2016-12-04 10:00:00,763.01,763.41,762.46,762.58,ok,1480813200.0,39419.0
14158,41,2016-12-04 09:00:00,762.58,764.49,762.38,763.7,ok,1480809600.0,96908.0
14159,40,2016-12-04 08:00:00,763.7,763.7,763.11,763.33,ok,1480806000.0,60685.0
14160,39,2016-12-04 07:00:00,763.33,763.44,762.74,762.81,ok,1480802400.0,20651.0
14161,38,2016-12-04 06:00:00,762.81,762.82,762.0,762.83,ok,1480798800.0,20685.0
14162,37,2016-12-04 05:00:00,762.83,763.12,759.75,763.7,ok,1480795200.0,63793.0
14163,36,2016-12-04 04:00:00,763.7,764.14,761.89,763.27,ok,1480791600.0,11179.0
14164,35,2016-12-04 03:00:00,763.27,764.89,763.0,763.7,ok,1480788000.0,21882.0
14165,34,2016-12-04 02:00:00,763.7,763.7,760.1,761.7,ok,1480784400.0,65664.0
14166,33,2016-12-04 01:00:00,761.7,762.48,759.69,761.32,ok,1480780800.0,139157.0
14167,32,2016-12-04 00:00:00,761.32,767.31,760.52,765.94,ok,1480777200.0,315881.0
14168,31,2016-12-03 23:00:00,765.94,767.16,765.39,766.54,ok,1480773600.0,39626.0
14169,30,2016-12-03 22:00:00,766.54,766.54,763.66,763.37,ok,1480770000.0,92073.0
14170,29,2016-12-03 21:00:00,763.37,763.71,762.28,761.57,ok,1480766400.0,11223.0
14171,28,2016-12-03 20:00:00,761.57,763.39,761.57,762.01,ok,1480762800.0,64775.0
14172,27,2016-12-03 19:00:00,762.01,764.6,759.27,759.27,ok,1480759200.0,259889.0
14173,26,2016-12-03 18:00:00,759.27,759.27,757.31,758.38,ok,1480755600.0,148844.0
14174,25,2016-12-03 17:00:00,758.38,759.21,757.14,757.15,ok,1480752000.0,285022.0
14175,24,2016-12-03 16:00:00,757.15,761.91,757.15,758.55,ok,1480748400.0,256503.0
14176,23,2016-12-03 15:00:00,758.55,764.37,758.25,760.26,ok,1480744800.0,577566.0
14177,22,2016-12-03 14:00:00,760.26,771.27,760.01,771.26,ok,1480741200.0,738701.0
14178,21,2016-12-03 13:00:00,771.26,771.61,769.99,770.25,ok,1480737600.0,118362.0
14179,20,2016-12-03 12:00:00,770.25,771.77,769.67,771.52,ok,1480734000.0,83831.0
14180,19,2016-12-03 11:00:00,771.52,771.52,770.3,770.9,ok,1480730400.0,30717.0
14181,18,2016-12-03 10:00:00,770.9,771.31,770.0,771.24,ok,1480726800.0,62889.0
14182,17,2016-12-03 09:00:00,771.24,773.01,770.69,773.0,ok,1480723200.0,77993.0
14183,16,2016-12-03 08:00:00,773.0,774.17,771.7,773.5,ok,1480719600.0,105533.0
14184,15,2016-12-03 07:00:00,773.5,773.53,771.71,772.29,ok,1480716000.0,74273.0
14185,14,2016-12-03 06:00:00,772.29,772.62,768.65,768.72,ok,1480712400.0,149460.0
14186,13,2016-12-03 05:00:00,768.72,770.23,766.39,766.3,ok,1480708800.0,338383.0
14187,12,2016-12-03 04:00:00,766.3,768.07,765.0,767.5,ok,1480705200.0,205726.0
14188,11,2016-12-03 03:00:00,767.5,771.48,766.65,771.89,ok,1480701600.0,270478.0
14189,10,2016-12-03 02:00:00,771.89,772.02,769.7,771.97,ok,1480698000.0,107940.0
14190,9,2016-12-03 01:00:00,771.97,772.2,769.34,770.61,ok,1480694400.0,309162.0
14191,8,2016-12-03 00:00:00,770.61,780.21,763.61,772.77,ok,1480690800.0,1386007.0
14192,7,2016-12-02 23:00:00,772.77,773.15,770.75,771.41,ok,1480687200.0,71830.0
14193,6,2016-12-02 22:00:00,771.41,772.14,768.51,769.83,ok,1480683600.0,100968.0
14194,5,2016-12-02 21:00:00,769.83,770.3,768.01,767.8,ok,1480680000.0,181333.0
14195,4,2016-12-02 20:00:00,767.8,771.18,767.48,771.18,ok,1480676400.0,214302.0
14196,3,2016-12-02 19:00:00,771.18,773.2,770.62,771.35,ok,1480672800.0,141860.0
14197,2,2016-12-02 18:00:00,771.35,776.28,768.2,768.2,ok,1480669200.0,536942.0
14198,1,2016-12-02 17:00:00,768.2,769.0,766.46,769.0,ok,1480665600.0,194015.0
14199,0,2016-12-02 16:00:00,769.0,769.52,766.14,768.77,ok,1480662000.0,178831.0
14200,49,2016-12-02 15:00:00,768.77,770.88,765.7,768.9,ok,1480658400.0,316463.0
14201,48,2016-12-02 14:00:00,768.9,778.57,767.68,770.8,ok,1480654800.0,1720196.0
14202,47,2016-12-02 13:00:00,770.8,771.0,767.47,767.74,ok,1480651200.0,209952.0
14203,46,2016-12-02 12:00:00,767.74,769.49,767.04,769.11,ok,1480647600.0,255681.0
14204,45,2016-12-02 11:00:00,769.11,770.0,765.11,766.77,ok,1480644000.0,549961.0
14205,44,2016-12-02 10:00:00,766.77,770.0,756.87,756.88,ok,1480640400.0,1540060.0
14206,43,2016-12-02 09:00:00,756.88,756.88,753.65,753.8,ok,1480636800.0,188638.0
14207,42,2016-12-02 08:00:00,753.8,754.24,751.79,752.77,ok,1480633200.0,55086.0
14208,41,2016-12-02 07:00:00,752.77,752.84,750.39,752.65,ok,1480629600.0,103217.0
14209,40,2016-12-02 06:00:00,752.65,753.57,750.86,752.5,ok,1480626000.0,270244.0
14210,39,2016-12-02 05:00:00,752.5,754.72,750.23,753.81,ok,1480622400.0,363746.0
14211,38,2016-12-02 04:00:00,753.81,756.18,753.81,755.77,ok,1480618800.0,197365.0
14212,37,2016-12-02 03:00:00,755.77,755.77,753.36,753.61,ok,1480615200.0,91130.0
14213,36,2016-12-02 02:00:00,753.61,756.51,753.52,756.0,ok,1480611600.0,201305.0
14214,35,2016-12-02 01:00:00,756.0,756.0,754.24,755.01,ok,1480608000.0,126030.0
14215,34,2016-12-02 00:00:00,755.01,756.12,752.93,752.92,ok,1480604400.0,437318.0
14216,33,2016-12-01 23:00:00,752.92,754.97,751.68,754.98,ok,1480600800.0,266018.0
14217,32,2016-12-01 22:00:00,754.98,754.98,752.56,754.26,ok,1480597200.0,275760.0
14218,31,2016-12-01 21:00:00,754.26,755.0,750.11,750.18,ok,1480593600.0,244095.0
14219,30,2016-12-01 20:00:00,750.18,754.53,748.54,750.0,ok,1480590000.0,627012.0
14220,29,2016-12-01 19:00:00,750.0,750.0,748.06,749.5,ok,1480586400.0,93179.0
14221,28,2016-12-01 18:00:00,749.5,749.57,746.97,748.1,ok,1480582800.0,93445.0
14222,27,2016-12-01 17:00:00,748.1,749.88,747.84,748.49,ok,1480579200.0,146167.0
14223,26,2016-12-01 16:00:00,748.49,748.87,745.53,744.8,ok,1480575600.0,208070.0
14224,25,2016-12-01 15:00:00,744.8,746.16,743.92,746.15,ok,1480572000.0,40995.0
14225,24,2016-12-01 14:00:00,746.15,747.26,745.99,745.75,ok,1480568400.0,46350.0
14226,23,2016-12-01 13:00:00,745.75,745.75,743.29,743.7,ok,1480564800.0,100336.0
14227,22,2016-12-01 12:00:00,743.7,744.5,742.5,742.73,ok,1480561200.0,114058.0
14228,21,2016-12-01 11:00:00,742.73,743.46,742.59,743.46,ok,1480557600.0,52251.0
14229,20,2016-12-01 10:00:00,743.46,743.46,742.51,742.51,ok,1480554000.0,86862.0
14230,19,2016-12-01 09:00:00,742.51,742.74,741.88,742.41,ok,1480550400.0,16165.0
14231,18,2016-12-01 08:00:00,742.41,742.97,741.89,742.97,ok,1480546800.0,44678.0
14232,17,2016-12-01 07:00:00,742.97,743.48,742.5,743.51,ok,1480543200.0,11118.0
14233,16,2016-12-01 06:00:00,743.51,744.5,743.13,744.47,ok,1480539600.0,68188.0
14234,15,2016-12-01 05:00:00,744.47,744.7,743.17,743.5,ok,1480536000.0,66821.0
14235,14,2016-12-01 04:00:00,743.5,743.5,742.5,743.02,ok,1480532400.0,55668.0
14236,13,2016-12-01 03:00:00,743.02,743.73,741.89,742.21,ok,1480528800.0,46731.0
14237,12,2016-12-01 02:00:00,742.21,742.44,741.6,741.45,ok,1480525200.0,54694.0
14238,11,2016-12-01 01:00:00,741.45,742.0,740.99,741.6,ok,1480521600.0,70711.0
14239,10,2016-12-01 00:00:00,741.6,742.26,740.93,741.64,ok,1480518000.0,48278.0
14240,9,2016-11-30 23:00:00,741.64,742.02,740.84,741.33,ok,1480514400.0,84998.0
14241,8,2016-11-30 22:00:00,741.33,745.0,741.33,744.82,ok,1480510800.0,123984.0
14242,7,2016-11-30 21:00:00,744.82,745.0,743.0,745.39,ok,1480507200.0,193131.0
14243,6,2016-11-30 20:00:00,745.39,745.7,741.74,742.0,ok,1480503600.0,365555.0
14244,5,2016-11-30 19:00:00,742.0,742.88,741.02,741.14,ok,1480500000.0,174362.0
14245,4,2016-11-30 18:00:00,741.14,741.68,738.78,741.5,ok,1480496400.0,266595.0
14246,3,2016-11-30 17:00:00,741.5,742.32,740.0,741.0,ok,1480492800.0,265185.0
14247,2,2016-11-30 16:00:00,741.0,741.59,731.85,731.83,ok,1480489200.0,641558.0
14248,1,2016-11-30 15:00:00,731.83,732.93,731.73,732.99,ok,1480485600.0,53237.0
14249,0,2016-11-30 14:00:00,732.99,733.0,732.06,731.51,ok,1480482000.0,52517.0
14250,49,2016-11-30 13:00:00,731.51,732.0,731.51,731.37,ok,1480478400.0,27925.0
14251,48,2016-11-30 12:00:00,731.37,732.38,731.33,731.68,ok,1480474800.0,26010.0
14252,47,2016-11-30 11:00:00,731.68,732.51,730.31,731.99,ok,1480471200.0,70949.0
14253,46,2016-11-30 10:00:00,731.99,733.98,730.91,731.84,ok,1480467600.0,208485.0
14254,45,2016-11-30 09:00:00,731.84,731.84,730.04,731.02,ok,1480464000.0,55664.0
14255,44,2016-11-30 08:00:00,731.02,731.41,730.0,731.29,ok,1480460400.0,73264.0
14256,43,2016-11-30 07:00:00,731.29,731.98,730.5,731.9,ok,1480456800.0,85041.0
14257,42,2016-11-30 06:00:00,731.9,732.0,731.4,731.95,ok,1480453200.0,6759.0
14258,41,2016-11-30 05:00:00,731.95,731.97,731.2,730.99,ok,1480449600.0,25637.0
14259,40,2016-11-30 04:00:00,730.99,732.0,730.34,731.7,ok,1480446000.0,72848.0
14260,39,2016-11-30 03:00:00,731.7,731.88,731.35,731.49,ok,1480442400.0,16048.0
14261,38,2016-11-30 02:00:00,731.49,731.57,730.4,730.54,ok,1480438800.0,36141.0
14262,37,2016-11-30 01:00:00,730.54,732.39,728.71,731.5,ok,1480435200.0,240114.0
14263,36,2016-11-30 00:00:00,731.5,731.5,730.0,729.75,ok,1480431600.0,17647.0
14264,35,2016-11-29 23:00:00,729.75,731.13,729.0,731.13,ok,1480428000.0,28386.0
14265,34,2016-11-29 22:00:00,731.13,732.42,730.65,730.75,ok,1480424400.0,146972.0
14266,33,2016-11-29 21:00:00,730.75,731.77,729.92,731.01,ok,1480420800.0,39449.0
14267,32,2016-11-29 20:00:00,731.01,731.94,730.24,729.59,ok,1480417200.0,51775.0
14268,31,2016-11-29 19:00:00,729.59,730.24,728.29,727.71,ok,1480413600.0,44793.0
14269,30,2016-11-29 18:00:00,727.71,728.99,727.14,728.99,ok,1480410000.0,85304.0
14270,29,2016-11-29 17:00:00,728.99,730.23,728.05,728.25,ok,1480406400.0,97920.0
14271,28,2016-11-29 16:00:00,728.25,729.87,728.25,730.87,ok,1480402800.0,27960.0
14272,27,2016-11-29 15:00:00,730.87,730.9,729.45,730.03,ok,1480399200.0,3072.0
